id,sentence,difficulty,difficulty_encoded,sentence_length,word_count,average_word_length,pos_tags,unique_word_count,type_token_ratio,clause_count,long_word_count,sentence_length_words,long_sentence
3908,"J'ai une arme, et toi non.",A2,1,26,6,3.5,"Counter({'NOUN': 2, 'PUNCT': 2, 'PRON': 1, 'VERB': 1, 'DET': 1, 'CCONJ': 1, 'ADV': 1})",6,1.0,1,0,6,0
3909,"Les articulations sont en haut la hanche, au milieu le genou en en bas la cheville",B1,2,82,16,4.1875,"Counter({'DET': 4, 'NOUN': 4, 'ADP': 4, 'ADJ': 3, 'AUX': 1, 'PUNCT': 1})",13,0.8125,1,2,16,1
3910,Les responsables européens sont dos au mur.,C1,4,43,7,5.285714285714286,"Counter({'NOUN': 2, 'ADJ': 2, 'DET': 1, 'AUX': 1, 'ADP': 1, 'PUNCT': 1})",7,1.0,0,2,7,0
3911,"Au moins sept manifestants pro-démocratie ont été tués et plusieurs blessés mercredi en Birmanie par les forces de sécurité qui continuent à tirer à balles réelles, un échec pour la communauté internationale dans l'incapacité d'interrompre la spirale de violence meurtrière.",C1,4,274,40,5.875,"Counter({'NOUN': 12, 'ADP': 10, 'DET': 6, 'VERB': 4, 'ADJ': 3, 'AUX': 2, 'PUNCT': 2, 'ADV': 1, 'NUM': 1, 'PROPN': 1, 'CCONJ': 1, 'PRON': 1})",37,0.925,1,14,40,1
3912,"Mon père lui en reparla dans nos rencontres ultérieures, le tortura de questions, ce fut peine inutile : comme cet escroc érudit qui employait à fabriquer de faux palimpsestes un labeur et une science dont la centième partie eût suffi à lui assurer une situation plus lucrative, mais honorable, M. Legrandin, si nous avions insisté encore, aurait fini par édifier toute une éthique de paysage et une géographie céleste de la basse Normandie, plutôt que de nous avouer qu'à deux kilomètres de Balbec habitait sa propre soeur, et d'être obligé à nous offrir une lettre d'introduction qui n'eût pas été pour lui un tel sujet d'effroi s'il avait été absolument certain - comme il aurait dû l'être en effet avec l'expérience qu'il avait du caractère de ma grand'mère - que nous n'en aurions pas profité.",C2,5,798,135,4.9185185185185185,"Counter({'NOUN': 25, 'ADP': 21, 'DET': 19, 'ADJ': 15, 'PRON': 14, 'VERB': 13, 'PUNCT': 12, 'ADV': 11, 'AUX': 9, 'SCONJ': 7, 'CCONJ': 4, 'PROPN': 3, 'NUM': 1})",105,0.7777777777777778,9,22,135,1
3913,"Nous devons apprendre une multitude de langages: scientifiques tels le numérique, les langues étrangères, les langages des sons et des images, le langage du corps.",C2,5,163,25,5.56,"Counter({'NOUN': 10, 'DET': 6, 'PUNCT': 5, 'ADP': 3, 'VERB': 2, 'ADJ': 2, 'PRON': 1, 'CCONJ': 1})",22,0.88,4,7,25,1
3914,"En France, Noël est un moment important",B1,2,39,7,4.714285714285714,"Counter({'PROPN': 2, 'ADP': 1, 'PUNCT': 1, 'AUX': 1, 'DET': 1, 'NOUN': 1, 'ADJ': 1})",7,1.0,1,1,7,0
3915,"La start-up parisienne Syntheligence présente Lighty, un robot au visage d'homme pour transmettre des émotions.",C2,5,111,15,6.466666666666667,"Counter({'NOUN': 6, 'DET': 4, 'ADP': 3, 'ADJ': 2, 'VERB': 2, 'PUNCT': 2, 'PROPN': 1})",15,1.0,1,6,15,0
3916,"Au cours de ces trente années, deux vies se déroulent donc devant nos yeux, avec leur lot de grands chagrins et d'amourettes, de déceptions et d'emballements.",C1,4,158,26,5.115384615384615,"Counter({'NOUN': 9, 'ADP': 7, 'DET': 4, 'PUNCT': 4, 'NUM': 2, 'CCONJ': 2, 'PRON': 1, 'VERB': 1, 'ADV': 1, 'ADJ': 1})",23,0.8846153846153846,3,5,26,1
3917,Je ne comprends rien à ce site d'achat en ligne !,A2,1,49,11,3.5454545454545454,"Counter({'ADP': 3, 'NOUN': 3, 'PRON': 2, 'ADV': 1, 'VERB': 1, 'DET': 1, 'PUNCT': 1})",11,1.0,0,1,11,0
3918,"Le mythe du retour aux sources, l'engouement écologique, le rejet des transports en commun et des rythmes professionnels épuisants peuvent aussi constituer de puissants ressorts.",C1,4,178,25,6.16,"Counter({'NOUN': 10, 'ADP': 5, 'DET': 4, 'PUNCT': 3, 'ADJ': 3, 'VERB': 2, 'CCONJ': 1, 'ADV': 1})",24,0.96,2,9,25,1
3919,Je vais prendre une tarte aux fraises.,A1,0,38,7,4.571428571428571,"Counter({'VERB': 2, 'NOUN': 2, 'PRON': 1, 'DET': 1, 'ADP': 1, 'PUNCT': 1})",7,1.0,0,1,7,0
3920,"Car là où elle est appliquée, cette indemnité a produit d'excellents résultats.",B2,3,79,12,5.666666666666667,"Counter({'PRON': 2, 'AUX': 2, 'VERB': 2, 'PUNCT': 2, 'NOUN': 2, 'CCONJ': 1, 'ADV': 1, 'DET': 1, 'ADP': 1, 'ADJ': 1})",12,1.0,1,4,12,0
3921,"Héloïse Dufour, donc je le disais, vous êtes biologiste.",C1,4,56,9,5.333333333333333,"Counter({'PUNCT': 3, 'ADV': 2, 'PRON': 2, 'NOUN': 1, 'PROPN': 1, 'DET': 1, 'AUX': 1, 'ADJ': 1})",9,1.0,2,1,9,0
3922,"Elle disait : ""Enfin, on respire !"" et parcourait les allées détrempées - trop symétriquement alignées à son gré par le nouveau jardinier dépourvu du sentiment de la nature et auquel mon père avait demandé depuis le matin si le temps s'arrangerait - de son petit pas enthousiaste et saccadé, réglé sur les mouvements divers qu'excitaient dans son âme l'ivresse de l'orage, la puissance de l'hygiène, la stupidité de mon éducation et la symétrie des jardins, plutôt que sur le désir inconnu d'elle d'éviter à sa jupe prune les taches de boue sous lesquelles elle disparaissait jusqu'à une hauteur qui était toujours pour sa femme de chambre un désespoir et un problème.",C2,5,668,112,4.973214285714286,"Counter({'NOUN': 27, 'DET': 24, 'ADP': 22, 'VERB': 12, 'PUNCT': 12, 'PRON': 7, 'ADV': 7, 'ADJ': 6, 'CCONJ': 5, 'SCONJ': 3, 'AUX': 2, 'PROPN': 1})",86,0.7678571428571429,6,26,112,1
3923,Mon grand-père nous adore et nous offre de nombreux cadeaux.,A2,1,60,10,5.1,"Counter({'DET': 2, 'NOUN': 2, 'PRON': 2, 'VERB': 2, 'CCONJ': 1, 'ADJ': 1, 'PUNCT': 1})",9,0.9,0,3,10,0
3924,"Selon l'objectif fixé dans le projet, il est a priori logique de se focaliser sur les taches d'habitat de l'espèce cible, donc de chercher quelles sont les taches de prairie les plus intéressantes à ""supprimer"" du réseau ; ces taches ont des tailles très variables selon les zones des plateaux jurassiens, la plus grande tache atteignant 36 km2.",C1,4,345,58,4.9655172413793105,"Counter({'NOUN': 13, 'ADP': 12, 'DET': 11, 'ADJ': 7, 'PUNCT': 7, 'VERB': 5, 'AUX': 4, 'ADV': 4, 'PRON': 2, 'NUM': 1, 'PROPN': 1})",48,0.8275862068965517,4,11,58,1
3925,J'ai vu cette grande image de l'Italie se relever de la fange où les Allemands la retiennent plongée ; elle étendait ses bras meurtris et encore à demi chargés de chaînes vers son roi et son libérateur.,C1,4,202,37,4.486486486486487,"Counter({'NOUN': 10, 'DET': 8, 'ADP': 5, 'PRON': 4, 'VERB': 4, 'ADJ': 2, 'PUNCT': 2, 'CCONJ': 2, 'AUX': 1, 'PROPN': 1, 'ADV': 1})",32,0.8648648648648649,1,6,37,1
3926,"Je m'élançais au-devant de la nature, pour la remercier du bienfait inespéré, du bienfait immense qu'elle avait daigné m'accorder.",C2,5,130,19,5.894736842105263,"Counter({'ADP': 6, 'PRON': 5, 'VERB': 4, 'NOUN': 3, 'PUNCT': 3, 'DET': 2, 'ADJ': 2, 'PROPN': 1, 'AUX': 1})",16,0.8421052631578947,2,7,19,1
3927,"Bien que revendiquée des poètes par goût pour la bohème, la marginalité de ce mode de vie est aussi assignée et subie lors de rituels d'accueil dégradants et déshumanisants : toilette collective, mauvaise nourriture, linge d'une hygiène douteuse, mais aussi le froid, la faim, la promiscuité et les insultes. Les effets psychologiques de la mise à nu des corps fatigués et surtout la peur de la dépossession des maigres biens portés à même le corps éloignent les aidants et des aidés.",C2,5,484,81,4.987654320987654,"Counter({'NOUN': 30, 'DET': 16, 'ADP': 13, 'PUNCT': 9, 'ADV': 7, 'CCONJ': 6, 'ADJ': 4, 'VERB': 3, 'SCONJ': 1, 'AUX': 1, 'PROPN': 1})",59,0.7283950617283951,7,17,81,1
3928,"Selon un sondage publié en mai dernier par BVA (société française de sondages) et le Syntec Numérique (fédération professionnelle du secteur informatique) favorable à la mesure, 87 % des Français seraient même d'accord pour que la programmation informatique soit enseignée à l'école (24 % à partir du primaire, 41 % à partir du collège). Mais cette initiative suscite par ailleurs de nombreuses réticences.",C1,4,406,63,5.4603174603174605,"Counter({'NOUN': 19, 'ADP': 16, 'PUNCT': 10, 'ADJ': 7, 'DET': 6, 'VERB': 5, 'NUM': 3, 'PROPN': 2, 'CCONJ': 2, 'AUX': 2, 'ADV': 2, 'SCONJ': 1})",52,0.8253968253968254,2,20,63,1
3929,Puis-je vous proposer un massage en attendant le départ de l'avion?.,B1,2,68,11,5.2727272727272725,"Counter({'DET': 3, 'NOUN': 3, 'PRON': 2, 'VERB': 2, 'ADP': 2, 'PUNCT': 2, 'CCONJ': 1})",11,1.0,0,3,11,0
3930,"L'après-midi, elle se promène dans la campagne, ou elle explore la région",A1,0,73,12,5.166666666666667,"Counter({'DET': 3, 'NOUN': 3, 'PRON': 3, 'PUNCT': 2, 'VERB': 1, 'ADP': 1, 'CCONJ': 1, 'ADV': 1})",10,0.8333333333333334,2,2,12,0
3931,"Retour en cuisine, les piments sont parfaitement ciselés, Gérard-Michel renouvelle le même geste avec le persil, la civette et l'ail",C1,4,132,20,5.65,"Counter({'NOUN': 6, 'DET': 5, 'PUNCT': 3, 'PROPN': 3, 'ADP': 2, 'AUX': 1, 'ADV': 1, 'VERB': 1, 'X': 1, 'ADJ': 1, 'CCONJ': 1, 'PRON': 1})",19,0.95,3,5,20,1
3932,Ils étudièrent méticuleusement la topographie du territoire avant de s'y aventurer pour récolter des données statistiques équivoques.,C1,4,133,17,6.882352941176471,"Counter({'ADP': 4, 'PRON': 3, 'VERB': 3, 'NOUN': 3, 'DET': 2, 'ADJ': 2, 'ADV': 1, 'PUNCT': 1})",17,1.0,0,8,17,1
3933,Je comprends la situation.,A1,0,26,4,5.75,"Counter({'PRON': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",4,1.0,0,2,4,0
3934,Je ne veux pas te déranger.,A1,0,27,6,3.6666666666666665,"Counter({'VERB': 3, 'ADV': 2, 'PRON': 1, 'PUNCT': 1})",6,1.0,0,1,6,0
3935,"Si je croise Émilie par hasard, je l'inviterai à souper pour le réveillon de la saint sylvestre.",B2,3,96,17,4.705882352941177,"Counter({'ADP': 4, 'NOUN': 4, 'VERB': 3, 'DET': 3, 'PRON': 2, 'PUNCT': 2, 'SCONJ': 1, 'ADJ': 1})",16,0.9411764705882353,1,3,17,1
3936,Il a repris sa voiture et il est rentré chez lui pour boire son verre de vin blanc en prenant un bon bain bien chaud,B1,2,116,25,3.68,"Counter({'VERB': 4, 'ADP': 4, 'PRON': 3, 'DET': 3, 'NOUN': 3, 'AUX': 2, 'ADJ': 2, 'CCONJ': 1, 'NUM': 1, 'ADV': 1, 'PROPN': 1})",25,1.0,0,0,25,1
3937,"L'idée était de stimuler chez les élèves l'esprit scientifique et les capacités d'expression, de favoriser leur compréhension du monde, et de leur permettre de mieux jouer leur rôle de citoyen en proposant des projets pédagogiques orientés vers des questions de société (éducation à la santé, au développement durable .) avec pour objectif que chacun de ces projets touche en moyenne 10'000 classes.",C2,5,399,62,5.451612903225806,"Counter({'NOUN': 19, 'ADP': 17, 'DET': 10, 'PUNCT': 7, 'VERB': 6, 'ADJ': 4, 'CCONJ': 2, 'PRON': 2, 'AUX': 1, 'ADV': 1, 'SCONJ': 1, 'NUM': 1})",49,0.7903225806451613,3,16,62,1
3938,"Néanmoins, l'industrie photovoltaïque peut encore améliorer la performance environnementale de ses produits.",C2,5,108,12,8.083333333333334,"Counter({'DET': 3, 'NOUN': 3, 'ADV': 2, 'PUNCT': 2, 'ADJ': 2, 'VERB': 2, 'ADP': 1})",12,1.0,1,7,12,0
3939,"Alors, tu voyais le film, tu écrivais un texte et tu décrivais l'histoire.",A2,1,74,13,4.769230769230769,"Counter({'VERB': 4, 'NOUN': 4, 'PUNCT': 3, 'DET': 3, 'ADV': 2, 'CCONJ': 1})",11,0.8461538461538461,2,3,13,0
3940,Mon second copain fit des études de commerce.,C1,4,45,8,4.75,"Counter({'NOUN': 3, 'ADP': 2, 'DET': 1, 'ADJ': 1, 'VERB': 1, 'PUNCT': 1})",8,1.0,0,1,8,0
3941,"Elle éclaire, cette lueur, les chemins crépusculaires qui mènent vers la délivrance.",C1,4,84,12,6.083333333333333,"Counter({'PUNCT': 3, 'DET': 3, 'NOUN': 3, 'PRON': 2, 'ADJ': 2, 'VERB': 1, 'ADP': 1})",12,1.0,2,3,12,0
3942,La grange était en feu.,A2,1,23,5,3.8,"Counter({'NOUN': 2, 'DET': 1, 'AUX': 1, 'ADP': 1, 'PUNCT': 1})",5,1.0,0,0,5,0
3943,Il ne les enferme pas dans des cadres étanches de civilisations qui s'entrechoquent.,C2,5,84,13,5.538461538461538,"Counter({'PRON': 4, 'ADV': 2, 'VERB': 2, 'ADP': 2, 'NOUN': 2, 'DET': 1, 'ADJ': 1, 'PUNCT': 1})",13,1.0,0,3,13,0
3944,"En été, j'aime faire de la randonnée et vous, que faites-vous le soir en hiver ?",A1,0,80,16,4.0625,"Counter({'NOUN': 4, 'ADP': 3, 'PUNCT': 3, 'VERB': 3, 'DET': 2, 'PRON': 1, 'CCONJ': 1, 'SCONJ': 1, 'ADJ': 1, 'PROPN': 1})",16,1.0,2,2,16,1
3945,Pouvez-vous m'indiquer la poste s'il vous plait ?,A2,1,49,8,5.25,"Counter({'PRON': 4, 'VERB': 3, 'DET': 1, 'NOUN': 1, 'SCONJ': 1, 'PUNCT': 1})",8,1.0,0,2,8,0
3946,"Les Bédouins, eux, se couvrent de la tête aux pieds pour s'en protéger.",B1,2,71,13,4.538461538461538,"Counter({'PRON': 4, 'NOUN': 3, 'PUNCT': 3, 'ADP': 3, 'DET': 2, 'VERB': 2})",13,1.0,2,3,13,0
3947,"Le marquis la reçut de mauvaise grâce, debout dans le vestibule, et mit un certain temps à comprendre ce qu'elle voulait car c'était une femme aux mots remâchés et aux circonlocutions amphigouriques",C2,5,198,32,5.21875,"Counter({'NOUN': 8, 'DET': 5, 'ADP': 5, 'ADJ': 4, 'PRON': 4, 'CCONJ': 3, 'VERB': 3, 'PUNCT': 2, 'ADV': 1, 'AUX': 1})",30,0.9375,2,6,32,1
3948,"Kassák témoigne du lourd protocole d'admission aux asiles de nuit, lieux de charité recherchés, tant la perspective d'une nuit sans toit sur la tête est éprouvante, mais aussi craints pour les mauvais traitements qu'on y subit.",C2,5,227,36,5.333333333333333,"Counter({'NOUN': 11, 'ADP': 9, 'ADJ': 5, 'PUNCT': 4, 'DET': 4, 'PRON': 3, 'VERB': 2, 'ADV': 2, 'PROPN': 1, 'AUX': 1, 'CCONJ': 1})",34,0.9444444444444444,3,7,36,1
3949,Et chaque hiver constitue une nouvelle menace.,B2,3,46,7,5.714285714285714,"Counter({'DET': 2, 'NOUN': 2, 'CCONJ': 1, 'VERB': 1, 'ADJ': 1, 'PUNCT': 1})",7,1.0,0,2,7,0
3950,Je vais prendre le premier.,A1,0,27,5,4.6,"Counter({'VERB': 2, 'PRON': 1, 'DET': 1, 'ADJ': 1, 'PUNCT': 1})",5,1.0,0,1,5,0
3951,J'ai froid,A1,0,10,2,4.5,"Counter({'PRON': 1, 'AUX': 1, 'ADJ': 1})",2,1.0,0,0,2,0
3952,L'île était assez grande.,A1,0,25,4,5.5,"Counter({'ADV': 2, 'DET': 1, 'AUX': 1, 'ADJ': 1, 'PUNCT': 1})",4,1.0,0,0,4,0
3953,l défend ainsi une position philosophique déterministe suivant laquelle tous les événements sont absolument nécessaires et le sentiment que nous avons d'être libres ne serait qu'une illusion naturelle,C2,5,200,28,6.178571428571429,"Counter({'DET': 5, 'NOUN': 5, 'ADV': 5, 'ADJ': 5, 'VERB': 3, 'PRON': 3, 'AUX': 2, 'CCONJ': 1, 'ADP': 1})",28,1.0,0,10,28,1
3954,Le jardin commença à fleurir après qu'il se fut mis à faire chaud,C2,5,65,13,4.076923076923077,"Counter({'ADP': 3, 'VERB': 3, 'PRON': 2, 'DET': 1, 'ADJ': 1, 'NOUN': 1, 'SCONJ': 1, 'AUX': 1, 'PROPN': 1})",12,0.9230769230769231,0,1,13,0
3955,"La comtesse voulut débarquer au milieu de l'ouragan et des coups de tonnerre ; elle prétendait que, placée sur un rocher isolé au milieu du lac, et grand comme une petite chambre, elle aurait un spectacle singulier ; elle se verrait assiégée de toutes parts par des vagues furieuses ; mais, en sautant de la barque, elle tomba dans l'eau.",C1,4,338,60,4.65,"Counter({'ADP': 13, 'NOUN': 12, 'PUNCT': 9, 'DET': 8, 'VERB': 8, 'ADJ': 6, 'PRON': 5, 'CCONJ': 3, 'PROPN': 2, 'SCONJ': 1, 'AUX': 1})",47,0.7833333333333333,8,10,60,1
3956,Le Président Macky. Sénégal l'avait bien dit aussi.,B2,3,51,8,5.5,"Counter({'PROPN': 2, 'PUNCT': 2, 'ADV': 2, 'DET': 1, 'NOUN': 1, 'PRON': 1, 'AUX': 1, 'VERB': 1})",8,1.0,0,1,8,0
3957,"En plus, je ne m'entends pas très bien avec ma mère.",A2,1,52,11,3.8181818181818183,"Counter({'ADV': 5, 'ADP': 2, 'PUNCT': 2, 'PRON': 2, 'VERB': 1, 'DET': 1, 'NOUN': 1})",11,1.0,1,1,11,0
3958,Il faudrait inventer un temps particulier pour l'apprentissage.,B1,2,63,8,7.0,"Counter({'VERB': 2, 'DET': 2, 'NOUN': 2, 'PRON': 1, 'ADJ': 1, 'ADP': 1, 'PUNCT': 1})",8,1.0,0,4,8,0
3959,J'écris un peu.,A1,0,15,3,4.333333333333333,"Counter({'PRON': 1, 'VERB': 1, 'DET': 1, 'ADV': 1, 'PUNCT': 1})",3,1.0,0,0,3,0
3960,Pouvez-vous parler plus lentement ?,A1,0,35,5,6.2,"Counter({'VERB': 2, 'ADV': 2, 'PRON': 1, 'PUNCT': 1})",5,1.0,0,2,5,0
3961,On y met des coussins et on peut parfois l'utiliser en lit.,B1,2,59,12,4.0,"Counter({'PRON': 4, 'VERB': 3, 'NOUN': 2, 'DET': 1, 'CCONJ': 1, 'ADV': 1, 'ADP': 1, 'PUNCT': 1})",12,1.0,0,2,12,0
3962,"Toniques, les papy-boomers sont formatés pour le changement.",B2,3,60,8,6.625,"Counter({'NOUN': 3, 'PUNCT': 2, 'DET': 2, 'PROPN': 2, 'AUX': 1, 'VERB': 1, 'ADP': 1})",8,1.0,1,4,8,0
3963,Il faut alors prendre le métro durant vingt minutes avant d'arriver devant l'école.,A1,0,83,13,5.461538461538462,"Counter({'ADP': 4, 'VERB': 3, 'NOUN': 3, 'DET': 2, 'PRON': 1, 'ADV': 1, 'NUM': 1, 'PUNCT': 1})",13,1.0,0,2,13,0
3964,"""Prince, dirent-ils, la forêt est trop sauvage et trop grande : aucun homme ne pourrait pénétrer jusqu'à son coeur.",B2,3,115,19,5.105263157894737,"Counter({'PUNCT': 5, 'NOUN': 4, 'VERB': 3, 'DET': 3, 'ADV': 3, 'ADP': 2, 'PROPN': 1, 'PRON': 1, 'AUX': 1, 'CCONJ': 1, 'ADJ': 1})",18,0.9473684210526315,3,4,19,1
3965,"La nuit arriva et la neige tombait toujours, de plus en plus fort.",A2,1,66,13,4.153846153846154,"Counter({'ADV': 4, 'NOUN': 3, 'DET': 2, 'PUNCT': 2, 'ADP': 2, 'CCONJ': 1, 'VERB': 1})",12,0.9230769230769231,1,1,13,0
3966,Je ne peux pas dormir parce que les voisins font trop de bruit.,B1,2,63,13,3.923076923076923,"Counter({'ADV': 3, 'NOUN': 3, 'VERB': 2, 'SCONJ': 2, 'PRON': 1, 'DET': 1, 'ADP': 1, 'PUNCT': 1})",13,1.0,0,0,13,0
3967,Leurs maillots de bain séchaient à l'arrière de la maison et elle se débarrassa de ses vêtements de travail trempés de sueur pour enfiler son bikini.,B2,3,149,26,4.769230769230769,"Counter({'NOUN': 8, 'ADP': 7, 'DET': 5, 'VERB': 3, 'PRON': 2, 'CCONJ': 1, 'ADJ': 1, 'PUNCT': 1})",22,0.8461538461538461,0,5,26,1
3968,Je suis désolée.,A1,0,16,3,4.666666666666667,"Counter({'PRON': 1, 'AUX': 1, 'VERB': 1, 'PUNCT': 1})",3,1.0,0,1,3,0
3969,"Ou plutôt, il ne se la pose plus : il n'aime pas l'école, il la déteste.",A2,1,72,16,3.5625,"Counter({'ADV': 5, 'PUNCT': 4, 'PRON': 4, 'DET': 3, 'NOUN': 3, 'CCONJ': 1, 'VERB': 1})",13,0.8125,3,2,16,1
3970,"Le matin, elle va au marché du village pour acheter des fruits et des légumes, et pour discuter avec ses voisins",A1,0,112,21,4.380952380952381,"Counter({'NOUN': 6, 'ADP': 5, 'DET': 4, 'VERB': 3, 'PUNCT': 2, 'CCONJ': 2, 'PRON': 1})",18,0.8571428571428571,2,2,21,1
3971,"C'est très important, surtout dans une dynamique d'innovation dans laquelle travaille typiquement une équipe de développement de voir, en tant que manager, que les personnes en face s'expriment indépendamment, offrent leurs pistes d'amélioration sur leur travail au quotidien.",B2,3,276,38,6.2894736842105265,"Counter({'ADP': 10, 'NOUN': 10, 'PUNCT': 5, 'DET': 5, 'VERB': 5, 'ADV': 4, 'PRON': 3, 'ADJ': 2, 'SCONJ': 2, 'AUX': 1})",33,0.868421052631579,4,13,38,1
3972,"Quand il fera le ménage de l'appartement, il jettera les vieux papiers, il nettoiera le linge et il ouvrira les fenêtres.",B1,2,121,21,4.809523809523809,"Counter({'DET': 5, 'NOUN': 5, 'PRON': 4, 'VERB': 4, 'PUNCT': 3, 'SCONJ': 1, 'ADP': 1, 'ADJ': 1, 'CCONJ': 1})",16,0.7619047619047619,2,4,21,1
3973,Théo vérifie qu'il a bien fait son lit avant de s'habiller et de partir à l'école.,A2,1,82,16,4.1875,"Counter({'VERB': 4, 'ADP': 4, 'PRON': 2, 'DET': 2, 'NOUN': 2, 'PROPN': 1, 'SCONJ': 1, 'AUX': 1, 'ADV': 1, 'CCONJ': 1, 'PUNCT': 1})",15,0.9375,0,2,16,1
3974,Tu penses que la bibliothèque est ouverte ?,A1,0,43,8,4.5,"Counter({'NOUN': 2, 'ADV': 1, 'SCONJ': 1, 'DET': 1, 'AUX': 1, 'VERB': 1, 'PUNCT': 1})",8,1.0,0,1,8,0
3975,Elle veut travailler avec des étrangers et elle peut parfois travailler le week-end,A1,0,83,13,5.461538461538462,"Counter({'VERB': 4, 'NOUN': 4, 'PRON': 2, 'DET': 2, 'ADP': 1, 'CCONJ': 1, 'ADV': 1})",12,0.9230769230769231,0,4,13,0
3976,"Aujourd'hui, c'est leur mariage.",A1,0,32,4,7.25,"Counter({'PUNCT': 2, 'ADV': 1, 'PRON': 1, 'AUX': 1, 'DET': 1, 'NOUN': 1})",4,1.0,1,2,4,0
3977,Tu me dis que c'est moi qui ai refusé d'aller chez toi il y a un an.,B1,2,68,17,3.0588235294117645,"Counter({'PRON': 7, 'ADP': 4, 'VERB': 3, 'AUX': 2, 'SCONJ': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",17,1.0,0,0,17,1
3978,C'est son cas.,A2,1,14,3,4.0,"Counter({'PRON': 1, 'AUX': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",3,1.0,0,0,3,0
3979,"À quelques semaines d'intervalle, Jean-Claude Kella, alias Le Diable, figure mythique de la french connection, et Antoine Cossu, dit l'Anguille, as du braquage et de l'évasion, tombés ensemble dans l'affaire Topaze, un trafic international de stupéfiants, ont publié leur premier livre, écrit en détention.",C1,4,306,44,5.9772727272727275,"Counter({'NOUN': 14, 'PUNCT': 11, 'ADP': 8, 'DET': 8, 'PROPN': 6, 'ADJ': 4, 'VERB': 4, 'CCONJ': 2, 'ADV': 1, 'AUX': 1})",41,0.9318181818181818,10,14,44,1
3980,"Le fonctionnement de base est identique aux autres versions de Counter-Strike : les joueurs sont divisés en deux équipes, les terroristes et les antiterroristes.",B2,3,161,24,5.75,"Counter({'NOUN': 7, 'DET': 4, 'ADP': 4, 'PROPN': 3, 'PUNCT': 3, 'AUX': 2, 'ADJ': 2, 'VERB': 1, 'NUM': 1, 'CCONJ': 1})",21,0.875,2,7,24,1
3981,Nous allons nous promener en bord de mer et rendre visite à nos amis.,B1,2,69,14,4.0,"Counter({'VERB': 3, 'ADP': 3, 'NOUN': 3, 'PRON': 2, 'PROPN': 1, 'CCONJ': 1, 'DET': 1, 'PUNCT': 1})",14,1.0,0,1,14,0
3982,"J'entre aux gardes demain, dans les Cadets",B2,3,42,7,5.142857142857143,"Counter({'ADP': 3, 'PRON': 1, 'ADJ': 1, 'ADV': 1, 'PUNCT': 1, 'DET': 1, 'NOUN': 1})",7,1.0,1,0,7,0
3983,"La Corse est une petite île au sud de la France, dans la mer Méditerranée.",A2,1,74,15,4.0,"Counter({'DET': 4, 'PROPN': 3, 'ADP': 3, 'ADJ': 2, 'NOUN': 2, 'PUNCT': 2, 'AUX': 1})",14,0.9333333333333333,1,1,15,0
3984,"Qu'est-ce que je vous sers, mesdemoiselles ?",A1,0,44,7,5.428571428571429,"Counter({'PRON': 4, 'PUNCT': 2, 'AUX': 1, 'SCONJ': 1, 'VERB': 1, 'ADJ': 1})",7,1.0,1,2,7,0
3985,C'est une manière de découvrir un endroit en évitant les lieux touristiques et en respectant le milieu naturel.,B1,2,111,18,5.222222222222222,"Counter({'DET': 4, 'NOUN': 3, 'ADP': 3, 'VERB': 3, 'ADJ': 3, 'PRON': 1, 'AUX': 1, 'CCONJ': 1, 'PUNCT': 1})",17,0.9444444444444444,0,4,18,1
3986,Il n'y a cependant pas de plats de légumes à la carte.,B1,2,54,12,3.5833333333333335,"Counter({'ADV': 3, 'NOUN': 3, 'PRON': 2, 'DET': 2, 'ADP': 2, 'AUX': 1, 'PUNCT': 1})",11,0.9166666666666666,0,1,12,0
3987,Qu'est-ce que tu fais pour les vacances cette année,A1,0,51,9,4.777777777777778,"Counter({'NOUN': 3, 'PRON': 2, 'DET': 2, 'AUX': 1, 'SCONJ': 1, 'VERB': 1, 'ADP': 1})",9,1.0,0,2,9,0
3988,"Au printemps 1621, la moitié de ces pèlerins sont morts",B2,3,55,10,4.6,"Counter({'NOUN': 3, 'ADP': 2, 'DET': 2, 'NUM': 1, 'PUNCT': 1, 'AUX': 1, 'VERB': 1})",10,1.0,1,2,10,0
